CustomerID,CustomerCity,CustomerState,CustomerCountry,CustomerSegment,CustomerZipcode
4560,Caguas,PR,Puerto Rico,Home Office,725
2876,Caguas,PR,Puerto Rico,Home Office,725
9191,Caguas,PR,Puerto Rico,Home Office,725
10372,Caguas,PR,Puerto Rico,Home Office,725
8027,Caguas,PR,Puerto Rico,Home Office,725
10559,Caguas,PR,Puerto Rico,Home Office,725
2381,Caguas,PR,Puerto Rico,Home Office,725
1824,Caguas,PR,Puerto Rico,Home Office,725
4670,Caguas,PR,Puerto Rico,Home Office,725
6363,Caguas,PR,Puerto Rico,Home Office,725
3702,Caguas,PR,Puerto Rico,Home Office,725
1027,Caguas,PR,Puerto Rico,Home Office,725
20491,Caguas,PR,Puerto Rico,Home Office,725
7866,Caguas,PR,Puerto Rico,Home Office,725
685,Caguas,PR,Puerto Rico,Home Office,725
18506,Caguas,PR,Puerto Rico,Home Office,725
10658,Caguas,PR,Puerto Rico,Home Office,725
30,Caguas,PR,Puerto Rico,Home Office,725
10451,Caguas,PR,Puerto Rico,Home Office,725
9057,Caguas,PR,Puerto Rico,Home Office,725
10747,Caguas,PR,Puerto Rico,Home Office,725
732,Caguas,PR,Puerto Rico,Home Office,725
1558,Caguas,PR,Puerto Rico,Home Office,725
6085,Caguas,PR,Puerto Rico,Home Office,725
20486,Caguas,PR,Puerto Rico,Home Office,725
2982,Caguas,PR,Puerto Rico,Home Office,725
4415,Caguas,PR,Puerto Rico,Home Office,725
7652,Caguas,PR,Puerto Rico,Consumer,725
4160,Caguas,PR,Puerto Rico,Consumer,725
7927,Caguas,PR,Puerto Rico,Consumer,725
1786,Yauco,PR,Puerto Rico,Consumer,698
8357,Caguas,PR,Puerto Rico,Consumer,725
8932,Caguas,PR,Puerto Rico,Consumer,725
5125,Caguas,PR,Puerto Rico,Consumer,725
12342,Caguas,PR,Puerto Rico,Consumer,725
4340,Caguas,PR,Puerto Rico,Consumer,725
12014,Manati,PR,Puerto Rico,Consumer,674
5143,Caguas,PR,Puerto Rico,Consumer,725
3010,Caguas,PR,Puerto Rico,Consumer,725
1251,Caguas,PR,Puerto Rico,Consumer,725
4851,Caguas,PR,Puerto Rico,Consumer,725
8020,Caguas,PR,Puerto Rico,Consumer,725
7749,Caguas,PR,Puerto Rico,Consumer,725
3202,Caguas,PR,Puerto Rico,Consumer,725
942,Caguas,PR,Puerto Rico,Consumer,725
5992,Caguas,PR,Puerto Rico,Consumer,725
4490,Caguas,PR,Puerto Rico,Consumer,725
4001,Caguas,PR,Puerto Rico,Consumer,725
8386,Caguas,PR,Puerto Rico,Consumer,725
2183,Caguas,PR,Puerto Rico,Consumer,725
7765,Caguas,PR,Puerto Rico,Consumer,725
2662,Caguas,PR,Puerto Rico,Consumer,725
9995,Caguas,PR,Puerto Rico,Consumer,725
7461,Caguas,PR,Puerto Rico,Consumer,725
11657,Caguas,PR,Puerto Rico,Consumer,725
4718,Caguas,PR,Puerto Rico,Consumer,725
2412,Caguas,PR,Puerto Rico,Consumer,725
279,Bayamon,PR,Puerto Rico,Consumer,957
704,Caguas,PR,Puerto Rico,Consumer,725
3395,Caguas,PR,Puerto Rico,Consumer,725
6421,Caguas,PR,Puerto Rico,Consumer,725
4121,Caguas,PR,Puerto Rico,Consumer,725
11151,Caguas,PR,Puerto Rico,Consumer,725
4875,Caguas,PR,Puerto Rico,Consumer,725
11283,Caguas,PR,Puerto Rico,Consumer,725
4653,Caguas,PR,Puerto Rico,Consumer,725
5885,Caguas,PR,Puerto Rico,Consumer,725
846,Caguas,PR,Puerto Rico,Consumer,725
432,Caguas,PR,Puerto Rico,Consumer,725
4557,Caguas,PR,Puerto Rico,Consumer,725
4387,Rio Grande,PR,Puerto Rico,Consumer,745
7215,Caguas,PR,Puerto Rico,Consumer,725
4755,Caguas,PR,Puerto Rico,Consumer,725
3561,Caguas,PR,Puerto Rico,Consumer,725
4836,Caguas,PR,Puerto Rico,Consumer,725
3951,Caguas,PR,Puerto Rico,Consumer,725
3498,Caguas,PR,Puerto Rico,Consumer,725
11622,Caguas,PR,Puerto Rico,Consumer,725
9526,Caguas,PR,Puerto Rico,Consumer,725
5751,Caguas,PR,Puerto Rico,Consumer,725
8433,Ponce,PR,Puerto Rico,Consumer,728
11726,Caguas,PR,Puerto Rico,Consumer,725
11991,Caguas,PR,Puerto Rico,Consumer,725
3520,Caguas,PR,Puerto Rico,Consumer,725
7857,Caguas,PR,Puerto Rico,Consumer,725
2979,Caguas,PR,Puerto Rico,Consumer,725
10403,Caguas,PR,Puerto Rico,Consumer,725
5913,Caguas,PR,Puerto Rico,Consumer,725
1292,Caguas,PR,Puerto Rico,Consumer,725
8233,Caguas,PR,Puerto Rico,Consumer,725
1629,Caguas,PR,Puerto Rico,Consumer,725
9004,Caguas,PR,Puerto Rico,Consumer,725
7676,Caguas,PR,Puerto Rico,Consumer,725
6811,Caguas,PR,Puerto Rico,Consumer,725
3134,Caguas,PR,Puerto Rico,Consumer,725
1330,Caguas,PR,Puerto Rico,Consumer,725
3055,Caguas,PR,Puerto Rico,Consumer,725
5713,Caguas,PR,Puerto Rico,Consumer,725
5328,Caguas,PR,Puerto Rico,Consumer,725
5147,Caguas,PR,Puerto Rico,Consumer,725
8617,Caguas,PR,Puerto Rico,Consumer,725
11112,Caguas,PR,Puerto Rico,Consumer,725
2680,Caguas,PR,Puerto Rico,Consumer,725
7223,Caguas,PR,Puerto Rico,Consumer,725
11534,Caguas,PR,Puerto Rico,Consumer,725
10434,Caguas,PR,Puerto Rico,Consumer,725
7485,Caguas,PR,Puerto Rico,Consumer,725
5556,Caguas,PR,Puerto Rico,Consumer,725
5626,Caguas,PR,Puerto Rico,Consumer,725
8769,Caguas,PR,Puerto Rico,Consumer,725
7415,Caguas,PR,Puerto Rico,Consumer,725
7424,Caguas,PR,Puerto Rico,Consumer,725
1100,Caguas,PR,Puerto Rico,Consumer,725
6159,Caguas,PR,Puerto Rico,Consumer,725
2514,Caguas,PR,Puerto Rico,Consumer,725
9283,Caguas,PR,Puerto Rico,Consumer,725
8401,Caguas,PR,Puerto Rico,Consumer,725
11222,Caguas,PR,Puerto Rico,Consumer,725
410,Caguas,PR,Puerto Rico,Consumer,725
4907,Caguas,PR,Puerto Rico,Consumer,725
11553,Caguas,PR,Puerto Rico,Consumer,725
1946,Caguas,PR,Puerto Rico,Consumer,725
6625,Caguas,PR,Puerto Rico,Consumer,725
7761,Caguas,PR,Puerto Rico,Consumer,725
1554,Caguas,PR,Puerto Rico,Consumer,725
10793,Caguas,PR,Puerto Rico,Consumer,725
5565,Carolina,PR,Puerto Rico,Consumer,983
8625,Caguas,PR,Puerto Rico,Consumer,725
2493,Caguas,PR,Puerto Rico,Consumer,725
9097,Caguas,PR,Puerto Rico,Consumer,725
2173,Caguas,PR,Puerto Rico,Consumer,725
305,Caguas,PR,Puerto Rico,Consumer,725
11245,Caguas,PR,Puerto Rico,Consumer,725
2166,Caguas,PR,Puerto Rico,Consumer,725
1367,Caguas,PR,Puerto Rico,Consumer,725
3558,Caguas,PR,Puerto Rico,Consumer,725
10397,Caguas,PR,Puerto Rico,Consumer,725
5865,Caguas,PR,Puerto Rico,Consumer,725
18089,Caguas,PR,Puerto Rico,Consumer,725
18123,Caguas,PR,Puerto Rico,Consumer,725
16447,Caguas,PR,Puerto Rico,Consumer,725
19266,Caguas,PR,Puerto Rico,Consumer,725
19190,Caguas,PR,Puerto Rico,Consumer,725
16568,Caguas,PR,Puerto Rico,Consumer,725
16460,Caguas,PR,Puerto Rico,Consumer,725
16582,Caguas,PR,Puerto Rico,Consumer,725
19270,Caguas,PR,Puerto Rico,Consumer,725
18810,Caguas,PR,Puerto Rico,Consumer,725
15699,Caguas,PR,Puerto Rico,Consumer,725
15741,Caguas,PR,Puerto Rico,Consumer,725
1858,Caguas,PR,Puerto Rico,Consumer,725
2197,Caguas,PR,Puerto Rico,Consumer,725
12176,Caguas,PR,Puerto Rico,Consumer,725
6998,Caguas,PR,Puerto Rico,Consumer,725
3127,Caguas,PR,Puerto Rico,Consumer,725
10903,San Juan,PR,Puerto Rico,Consumer,921
5927,Caguas,PR,Puerto Rico,Consumer,725
2265,Caguas,PR,Puerto Rico,Consumer,725
3272,Caguas,PR,Puerto Rico,Consumer,725
1987,Caguas,PR,Puerto Rico,Consumer,725
8468,Caguas,PR,Puerto Rico,Consumer,725
7942,Caguas,PR,Puerto Rico,Consumer,725
16020,Caguas,PR,Puerto Rico,Consumer,725
18335,Caguas,PR,Puerto Rico,Consumer,725
17523,Caguas,PR,Puerto Rico,Consumer,725
10807,Caguas,PR,Puerto Rico,Consumer,725
10386,Caguas,PR,Puerto Rico,Consumer,725
11884,Caguas,PR,Puerto Rico,Consumer,725
5954,Caguas,PR,Puerto Rico,Consumer,725
17682,Caguas,PR,Puerto Rico,Consumer,725
10529,Caguas,PR,Puerto Rico,Consumer,725
6368,Caguas,PR,Puerto Rico,Consumer,725
10788,Caguas,PR,Puerto Rico,Consumer,725
17680,Caguas,PR,Puerto Rico,Consumer,725
4320,Caguas,PR,Puerto Rico,Consumer,725
5537,Caguas,PR,Puerto Rico,Consumer,725
9032,Caguas,PR,Puerto Rico,Consumer,725
4553,Caguas,PR,Puerto Rico,Consumer,725
676,Caguas,PR,Puerto Rico,Consumer,725
2521,Caguas,PR,Puerto Rico,Consumer,725
3179,Caguas,PR,Puerto Rico,Consumer,725
3223,Caguas,PR,Puerto Rico,Consumer,725
12211,Caguas,PR,Puerto Rico,Consumer,725
16050,Caguas,PR,Puerto Rico,Consumer,725
10556,Caguas,PR,Puerto Rico,Consumer,725
2320,Caguas,PR,Puerto Rico,Consumer,725
2529,Caguas,PR,Puerto Rico,Consumer,725
17336,Caguas,PR,Puerto Rico,Consumer,725
7356,Caguas,PR,Puerto Rico,Consumer,725
20706,Caguas,PR,Puerto Rico,Consumer,725
17317,Caguas,PR,Puerto Rico,Consumer,725
10417,Caguas,PR,Puerto Rico,Consumer,725
17442,Caguas,PR,Puerto Rico,Consumer,725
17334,Caguas,PR,Puerto Rico,Consumer,725
287,Caguas,PR,Puerto Rico,Consumer,725
20543,Caguas,PR,Puerto Rico,Consumer,725
17710,Caguas,PR,Puerto Rico,Consumer,725
1210,Caguas,PR,Puerto Rico,Consumer,725
18396,Caguas,PR,Puerto Rico,Consumer,725
17422,Caguas,PR,Puerto Rico,Consumer,725
20594,Caguas,PR,Puerto Rico,Consumer,725
17911,Caguas,PR,Puerto Rico,Consumer,725
11367,Caguas,PR,Puerto Rico,Consumer,725
12262,Caguas,PR,Puerto Rico,Consumer,725
10935,Caguas,PR,Puerto Rico,Consumer,725
20719,Caguas,PR,Puerto Rico,Consumer,725
3318,Caguas,PR,Puerto Rico,Consumer,725
10412,Vega Baja,PR,Puerto Rico,Consumer,693
12393,Manati,PR,Puerto Rico,Consumer,674
18881,Caguas,PR,Puerto Rico,Consumer,725
17909,Caguas,PR,Puerto Rico,Consumer,725
18429,Caguas,PR,Puerto Rico,Consumer,725
18285,Caguas,PR,Puerto Rico,Consumer,725
10990,Caguas,PR,Puerto Rico,Consumer,725
20682,Caguas,PR,Puerto Rico,Consumer,725
5624,Caguas,PR,Puerto Rico,Consumer,725
16023,Caguas,PR,Puerto Rico,Consumer,725
6617,Caguas,PR,Puerto Rico,Consumer,725
10721,Caguas,PR,Puerto Rico,Consumer,725
18302,Caguas,PR,Puerto Rico,Consumer,725
16041,Caguas,PR,Puerto Rico,Consumer,725
100,Caguas,PR,Puerto Rico,Consumer,725
11526,Caguas,PR,Puerto Rico,Consumer,725
439,Caguas,PR,Puerto Rico,Consumer,725
11591,Caguas,PR,Puerto Rico,Consumer,725
12185,Caguas,PR,Puerto Rico,Consumer,725
7274,Caguas,PR,Puerto Rico,Consumer,725
12244,Caguas,PR,Puerto Rico,Consumer,725
6910,Caguas,PR,Puerto Rico,Consumer,725
18697,Caguas,PR,Puerto Rico,Consumer,725
6007,Caguas,PR,Puerto Rico,Consumer,725
18684,Caguas,PR,Puerto Rico,Consumer,725
18702,Caguas,PR,Puerto Rico,Consumer,725
7473,Caguas,PR,Puerto Rico,Consumer,725
10036,Caguas,PR,Puerto Rico,Consumer,725
2008,Caguas,PR,Puerto Rico,Consumer,725
1560,Caguas,PR,Puerto Rico,Consumer,725
7802,Caguas,PR,Puerto Rico,Consumer,725
981,Caguas,PR,Puerto Rico,Consumer,725
8473,Caguas,PR,Puerto Rico,Corporate,725
5513,Caguas,PR,Puerto Rico,Corporate,725
10096,Caguas,PR,Puerto Rico,Corporate,725
2300,Caguas,PR,Puerto Rico,Corporate,725
10009,Caguas,PR,Puerto Rico,Corporate,725
2703,Caguas,PR,Puerto Rico,Corporate,725
6242,Caguas,PR,Puerto Rico,Corporate,725
12626,Caguas,PR,Puerto Rico,Corporate,725
12659,Caguas,PR,Puerto Rico,Corporate,725
12907,Caguas,PR,Puerto Rico,Corporate,725
11048,Caguas,PR,Puerto Rico,Corporate,725
10546,Caguas,PR,Puerto Rico,Corporate,725
9232,Caguas,PR,Puerto Rico,Corporate,725
908,Caguas,PR,Puerto Rico,Corporate,725
9992,Caguas,PR,Puerto Rico,Corporate,725
7779,Caguas,PR,Puerto Rico,Corporate,725
4902,Caguas,PR,Puerto Rico,Corporate,725
7296,Caguas,PR,Puerto Rico,Corporate,725
8910,Caguas,PR,Puerto Rico,Corporate,725
3456,Caguas,PR,Puerto Rico,Corporate,725
2856,Caguas,PR,Puerto Rico,Corporate,725
7964,Caguas,PR,Puerto Rico,Corporate,725
4651,Caguas,PR,Puerto Rico,Corporate,725
12234,Caguas,PR,Puerto Rico,Corporate,725
4422,Caguas,PR,Puerto Rico,Corporate,725
5047,Caguas,PR,Puerto Rico,Corporate,725
5134,Caguas,PR,Puerto Rico,Corporate,725
11031,Caguas,PR,Puerto Rico,Corporate,725
9327,Caguas,PR,Puerto Rico,Corporate,725
1417,Caguas,PR,Puerto Rico,Corporate,725
10255,Caguas,PR,Puerto Rico,Corporate,725
5071,Caguas,PR,Puerto Rico,Corporate,725
8499,Caguas,PR,Puerto Rico,Corporate,725
11014,Caguas,PR,Puerto Rico,Corporate,725
5824,Caguas,PR,Puerto Rico,Corporate,725
15778,Rio Grande,PR,Puerto Rico,Corporate,745
5691,Humacao,PR,Puerto Rico,Corporate,791
7662,Caguas,PR,Puerto Rico,Corporate,725
7369,Caguas,PR,Puerto Rico,Corporate,725
1525,Caguas,PR,Puerto Rico,Corporate,725
5182,Caguas,PR,Puerto Rico,Corporate,725
1764,Caguas,PR,Puerto Rico,Corporate,725
6634,Toa Alta,PR,Puerto Rico,Corporate,953
5562,Caguas,PR,Puerto Rico,Corporate,725
12008,Caguas,PR,Puerto Rico,Corporate,725
6474,Caguas,PR,Puerto Rico,Corporate,725
8127,Caguas,PR,Puerto Rico,Corporate,725
6648,Vega Baja,PR,Puerto Rico,Corporate,693
10933,Caguas,PR,Puerto Rico,Corporate,725
10651,Caguas,PR,Puerto Rico,Corporate,725
4406,Caguas,PR,Puerto Rico,Corporate,725
8844,Caguas,PR,Puerto Rico,Corporate,725
1653,Caguas,PR,Puerto Rico,Corporate,725
6898,Caguas,PR,Puerto Rico,Corporate,725
7918,Caguas,PR,Puerto Rico,Corporate,725
9970,Caguas,PR,Puerto Rico,Corporate,725
238,Caguas,PR,Puerto Rico,Corporate,725
3513,Caguas,PR,Puerto Rico,Corporate,725
3817,Toa Alta,PR,Puerto Rico,Corporate,953
17829,Caguas,PR,Puerto Rico,Corporate,725
16176,Caguas,PR,Puerto Rico,Corporate,725
9442,Caguas,PR,Puerto Rico,Corporate,725
3298,Caguas,PR,Puerto Rico,Corporate,725
2768,Caguas,PR,Puerto Rico,Corporate,725
309,Caguas,PR,Puerto Rico,Corporate,725
11041,Caguas,PR,Puerto Rico,Corporate,725
5600,Caguas,PR,Puerto Rico,Corporate,725
8771,Caguas,PR,Puerto Rico,Corporate,725
2636,Caguas,PR,Puerto Rico,Corporate,725
6448,Caguas,PR,Puerto Rico,Corporate,725
12044,Caguas,PR,Puerto Rico,Corporate,725
205,Caguas,PR,Puerto Rico,Corporate,725
2984,Caguas,PR,Puerto Rico,Corporate,725
8309,Caguas,PR,Puerto Rico,Corporate,725
770,Caguas,PR,Puerto Rico,Corporate,725
8368,Caguas,PR,Puerto Rico,Corporate,725
9689,Caguas,PR,Puerto Rico,Corporate,725
10764,Caguas,PR,Puerto Rico,Corporate,725
6989,Caguas,PR,Puerto Rico,Corporate,725
904,Caguas,PR,Puerto Rico,Corporate,725
2854,Caguas,PR,Puerto Rico,Corporate,725
8539,Caguas,PR,Puerto Rico,Corporate,725
3625,Caguas,PR,Puerto Rico,Corporate,725
3488,Caguas,PR,Puerto Rico,Corporate,725
2911,Caguas,PR,Puerto Rico,Corporate,725
9236,Caguas,PR,Puerto Rico,Corporate,725
5030,Caguas,PR,Puerto Rico,Corporate,725
1212,Caguas,PR,Puerto Rico,Corporate,725
6102,Caguas,PR,Puerto Rico,Corporate,725
983,Caguas,PR,Puerto Rico,Corporate,725
4726,Caguas,PR,Puerto Rico,Corporate,725
6032,Caguas,PR,Puerto Rico,Corporate,725
443,Caguas,PR,Puerto Rico,Corporate,725
6987,Caguas,PR,Puerto Rico,Corporate,725
6742,Caguas,PR,Puerto Rico,Corporate,725
7667,Caguas,PR,Puerto Rico,Corporate,725
6384,Caguas,PR,Puerto Rico,Corporate,725
7237,Caguas,PR,Puerto Rico,Corporate,725
6125,Caguas,PR,Puerto Rico,Corporate,725
4764,Caguas,PR,Puerto Rico,Corporate,725
14496,Caguas,PR,Puerto Rico,Corporate,725
7731,Caguas,PR,Puerto Rico,Corporate,725
5098,Caguas,PR,Puerto Rico,Corporate,725
806,Caguas,PR,Puerto Rico,Corporate,725
11346,Caguas,PR,Puerto Rico,Corporate,725
6955,Caguas,PR,Puerto Rico,Corporate,725
6113,Caguas,PR,Puerto Rico,Corporate,725
12536,Caguas,PR,Puerto Rico,Corporate,725
9900,Caguas,PR,Puerto Rico,Corporate,725
7985,Caguas,PR,Puerto Rico,Corporate,725
12064,Caguas,PR,Puerto Rico,Corporate,725
5332,Caguas,PR,Puerto Rico,Corporate,725
8668,Caguas,PR,Puerto Rico,Corporate,725
16564,Caguas,PR,Puerto Rico,Corporate,725
19239,Caguas,PR,Puerto Rico,Corporate,725
6726,Caguas,PR,Puerto Rico,Corporate,725
11582,Caguas,PR,Puerto Rico,Corporate,725
7660,Caguas,PR,Puerto Rico,Corporate,725
15332,Caguas,PR,Puerto Rico,Corporate,725
10080,Caguas,PR,Puerto Rico,Corporate,725
17597,Caguas,PR,Puerto Rico,Corporate,725
20330,Caguas,PR,Puerto Rico,Corporate,725
16218,Caguas,PR,Puerto Rico,Corporate,725
5936,Caguas,PR,Puerto Rico,Corporate,725
8087,Caguas,PR,Puerto Rico,Corporate,725
9909,Caguas,PR,Puerto Rico,Corporate,725
12195,Caguas,PR,Puerto Rico,Corporate,725
1661,Caguas,PR,Puerto Rico,Corporate,725
5909,Caguas,PR,Puerto Rico,Corporate,725
1651,Caguas,PR,Puerto Rico,Corporate,725
698,Caguas,PR,Puerto Rico,Corporate,725
7739,Caguas,PR,Puerto Rico,Corporate,725
9278,Caguas,PR,Puerto Rico,Corporate,725
792,Caguas,PR,Puerto Rico,Corporate,725
3731,Caguas,PR,Puerto Rico,Corporate,725
2205,Caguas,PR,Puerto Rico,Corporate,725
2773,Caguas,PR,Puerto Rico,Corporate,725
8766,Caguas,PR,Puerto Rico,Corporate,725
10948,Caguas,PR,Puerto Rico,Corporate,725
14303,Caguas,PR,Puerto Rico,Corporate,725
7816,Caguas,PR,Puerto Rico,Corporate,725
2827,Caguas,PR,Puerto Rico,Corporate,725
4356,Caguas,PR,Puerto Rico,Corporate,725
5815,Caguas,PR,Puerto Rico,Corporate,725
8654,Caguas,PR,Puerto Rico,Corporate,725
2708,Caguas,PR,Puerto Rico,Corporate,725
12231,Caguas,PR,Puerto Rico,Corporate,725
1936,Caguas,PR,Puerto Rico,Corporate,725
11733,Yauco,PR,Puerto Rico,Corporate,698
10091,Caguas,PR,Puerto Rico,Corporate,725
3648,Caguas,PR,Puerto Rico,Corporate,725
13620,Caguas,PR,Puerto Rico,Corporate,725
5066,Caguas,PR,Puerto Rico,Corporate,725
8637,Caguas,PR,Puerto Rico,Corporate,725
14815,Caguas,PR,Puerto Rico,Corporate,725
8962,Caguas,PR,Puerto Rico,Corporate,725
36,Caguas,PR,Puerto Rico,Corporate,725
13794,Caguas,PR,Puerto Rico,Corporate,725
9801,Caguas,PR,Puerto Rico,Corporate,725
5817,Caguas,PR,Puerto Rico,Corporate,725
5184,Caguas,PR,Puerto Rico,Corporate,725
5015,Caguas,PR,Puerto Rico,Corporate,725
6788,Lake Forest,CA,EE. UU.,Corporate,92630
5333,Brooklyn,NY,EE. UU.,Corporate,11221
4974,Salt Lake City,UT,EE. UU.,Corporate,84118
9980,Escondido,CA,EE. UU.,Corporate,92025
5084,Irwin,PA,EE. UU.,Corporate,15642
7240,Brooklyn,NY,EE. UU.,Corporate,11216
11531,Los Angeles,CA,EE. UU.,Corporate,90004
11954,Davis,CA,EE. UU.,Corporate,95616
9039,Miami,FL,EE. UU.,Corporate,33186
10689,Las Vegas,NV,EE. UU.,Corporate,89108
7668,South Ozone Park,NY,EE. UU.,Corporate,11420
1806,El Paso,TX,EE. UU.,Corporate,79927
9610,Lancaster,CA,EE. UU.,Corporate,93536
8642,Chicago,IL,EE. UU.,Corporate,60614
6992,Oxnard,CA,EE. UU.,Corporate,93030
9375,Mission Viejo,CA,EE. UU.,Corporate,92691
6303,Elgin,IL,EE. UU.,Corporate,60120
10896,Glendale,AZ,EE. UU.,Corporate,85301
1782,Fort Worth,TX,EE. UU.,Corporate,76106
10345,Richmond,TX,EE. UU.,Corporate,77469
5267,Brooklyn,NY,EE. UU.,Corporate,11215
11223,Azusa,CA,EE. UU.,Corporate,91702
3590,Colorado Springs,CO,EE. UU.,Corporate,80906
4806,Ridgewood,NY,EE. UU.,Corporate,11385
8911,Stockbridge,GA,EE. UU.,Corporate,30281
12113,Baltimore,MD,EE. UU.,Corporate,21215
3755,Los Angeles,CA,EE. UU.,Corporate,90063
514,La Habra,CA,EE. UU.,Corporate,90631
12093,Rialto,CA,EE. UU.,Corporate,92376
1937,El Paso,TX,EE. UU.,Corporate,79936
10204,Modesto,CA,EE. UU.,Corporate,95355
11133,West Covina,CA,EE. UU.,Corporate,91790
2157,Tustin,CA,EE. UU.,Corporate,92780
11492,Bowling Green,KY,EE. UU.,Corporate,42101
11321,San Diego,CA,EE. UU.,Corporate,92104
11806,West Lafayette,IN,EE. UU.,Corporate,47906
2750,Bowling Green,KY,EE. UU.,Corporate,42101
8998,Chicago,IL,EE. UU.,Corporate,60649
252,Richardson,TX,EE. UU.,Corporate,75080
10017,Burnsville,MN,EE. UU.,Corporate,55337
7063,Brownsville,TX,EE. UU.,Corporate,78521
4370,Los Angeles,CA,EE. UU.,Corporate,90046
433,Las Vegas,NV,EE. UU.,Corporate,89115
7825,San Diego,CA,EE. UU.,Corporate,92126
912,Las Vegas,NV,EE. UU.,Corporate,89119
8624,Miami,FL,EE. UU.,Corporate,33126
2653,Atlanta,GA,EE. UU.,Corporate,30331
12265,Sacramento,CA,EE. UU.,Corporate,95822
5648,Memphis,TN,EE. UU.,Corporate,38111
10001,Washington,DC,EE. UU.,Corporate,20020
1136,Ballwin,MO,EE. UU.,Corporate,63021
4177,Chesapeake,VA,EE. UU.,Corporate,23322
4072,Eugene,OR,EE. UU.,Corporate,97402
5446,Douglasville,GA,EE. UU.,Corporate,30135
9656,Rochester,NY,EE. UU.,Corporate,14609
7160,Diamond Bar,CA,EE. UU.,Corporate,91765
2780,Tallahassee,FL,EE. UU.,Corporate,32308
6561,San Benito,TX,EE. UU.,Corporate,78586
4119,Santa Ana,CA,EE. UU.,Corporate,92704
615,El Paso,TX,EE. UU.,Corporate,79907
10583,Tustin,CA,EE. UU.,Corporate,92780
10949,Lockport,NY,EE. UU.,Corporate,14094
4686,Reynoldsburg,OH,EE. UU.,Corporate,43068
3391,Carson,CA,EE. UU.,Corporate,90745
3355,New Orleans,LA,EE. UU.,Corporate,70122
1660,Sun Valley,CA,EE. UU.,Corporate,91352
17575,Richardson,TX,EE. UU.,Corporate,75080
17573,Tempe,AZ,EE. UU.,Corporate,85282
17623,Piscataway,NJ,EE. UU.,Corporate,8854
16224,Memphis,TN,EE. UU.,Corporate,38128
18594,North Las Vegas,NV,EE. UU.,Corporate,89030
16223,Columbia,MO,EE. UU.,Corporate,65203
20026,Philadelphia,PA,EE. UU.,Corporate,19139
17818,Las Vegas,NV,EE. UU.,Corporate,89103
15212,Las Vegas,NV,EE. UU.,Corporate,89103
19935,Huntington Beach,CA,EE. UU.,Corporate,92646
16258,West Jordan,UT,EE. UU.,Corporate,84084
18946,Chesapeake,VA,EE. UU.,Corporate,23322
20025,Elmhurst,IL,EE. UU.,Corporate,60126
17117,San Benito,TX,EE. UU.,Corporate,78586
17243,Chapel Hill,NC,EE. UU.,Corporate,27514
20024,Bellflower,CA,EE. UU.,Corporate,90706
20167,El Paso,TX,EE. UU.,Corporate,79907
16112,Fargo,ND,EE. UU.,Corporate,58103
20005,Lancaster,SC,EE. UU.,Corporate,29720
16256,Beaverton,OR,EE. UU.,Corporate,97006
16328,Waukegan,IL,EE. UU.,Corporate,60085
17061,Los Angeles,CA,EE. UU.,Corporate,90006
15155,Palmdale,CA,EE. UU.,Corporate,93550
15245,Newark,DE,EE. UU.,Corporate,19702
16146,Springfield,MO,EE. UU.,Corporate,65807
15262,San Ramon,CA,EE. UU.,Corporate,94583
20327,College Station,TX,EE. UU.,Corporate,77840
16362,Fullerton,CA,EE. UU.,Corporate,92833
15261,Detroit,MI,EE. UU.,Corporate,48219
20236,Highland Park,MI,EE. UU.,Corporate,48203
19947,Revere,MA,EE. UU.,Corporate,2151
17812,Los Angeles,CA,EE. UU.,Corporate,90004
18604,Salt Lake City,UT,EE. UU.,Corporate,84119
16288,Orlando,FL,EE. UU.,Corporate,32822
20163,El Cajon,CA,EE. UU.,Corporate,92020
18955,Brooklyn,NY,EE. UU.,Corporate,11219
16123,Philadelphia,PA,EE. UU.,Corporate,19145
15220,Bakersfield,CA,EE. UU.,Corporate,93304
17772,Henderson,NV,EE. UU.,Corporate,89015
18953,Albuquerque,NM,EE. UU.,Corporate,87111
15147,Bronx,NY,EE. UU.,Corporate,10460
15201,Woodbridge,VA,EE. UU.,Corporate,22192
18971,Phoenix,AZ,EE. UU.,Corporate,85040
19816,Goleta,CA,EE. UU.,Corporate,93117
20014,Newark,NJ,EE. UU.,Corporate,7105
17806,Las Vegas,NV,EE. UU.,Corporate,89103
17752,Newark,DE,EE. UU.,Corporate,19702
15218,Los Angeles,CA,EE. UU.,Corporate,90004
15253,Harvey,IL,EE. UU.,Corporate,60426
17212,Elk Grove,CA,EE. UU.,Corporate,95758
20138,San Marcos,TX,EE. UU.,Corporate,78666
15145,New York,NY,EE. UU.,Corporate,10128
20282,Bronx,NY,EE. UU.,Corporate,10472
19813,Cerritos,CA,EE. UU.,Corporate,90703
17049,Brooklyn,NY,EE. UU.,Corporate,11236
17175,Tempe,AZ,EE. UU.,Corporate,85282
18559,Endicott,NY,EE. UU.,Corporate,13760
16261,Silver Spring,MD,EE. UU.,Corporate,20906
20064,Fremont,CA,EE. UU.,Corporate,94539
17174,Kenner,LA,EE. UU.,Corporate,70065
20280,Philadelphia,PA,EE. UU.,Corporate,19104
19177,Dorchester Center,MA,EE. UU.,Corporate,2124
16409,Alhambra,CA,EE. UU.,Corporate,91801
16450,Dallas,TX,EE. UU.,Corporate,75217
7345,Fresno,CA,EE. UU.,Corporate,93727
